pkg_name,inactivity_score,maintainers_score
gulp-css-url-adjuster,0.3287099099734678,0.06477926451023089
bip66,0.32865626159247635,0.07317226781479039
levenshtein,0.3286508286367036,0.07376250410341023
jetpack-id,0.32862844914179695,0.06852223936521282
element-resize-event,0.32847224582163437,0.042160934851494955
nue,0.3284307334788034,0.049337955434891174
react-split-pane,0.32839160045016824,0.051358375668436554
export-files,0.3282531423482691,0.0566456592197878
grunt-spritesmith,0.32816673024328474,0.1375791517685925
later,0.3280385805460597,0.1956147185190455
brunch-skeletons,0.32795232684994335,0.04308723760115481
ember-cli-ic-ajax,0.32792074694294854,0.07258187636896225
node-html-encoder,0.3278004501897163,0.06036543714253022
level-peek,0.327793490764052,0.040097136179972986
sort-object-keys,0.32775148285194866,0.058852494527049715
lodash._stack,0.32769045410999814,0.22208017029982807
datatables,0.3276896517677449,0.42904691688861585
lz-string,0.3276805071445345,0.3063162150994845
loglevel,0.327648467149116,0.1236112376630659
airbnb-prop-types,0.32763685905473033,0.09249566647746367
async-validator,0.32763416426843844,0.11094925335745813
raptor-pubsub,0.3276290792755378,0.04867832944649302
bookshelf,0.3275152021811157,0.07427794184844444
gulp-iconfont,0.32733519450492204,0.10113013776721212
javascript-brunch,0.3273279453227001,0.03731174500653758
ansi-yellow,0.3273042846575982,0.04920824030484053
optimize-js,0.32727259887378723,0.14592356911132273
secp256k1,0.327242325266138,0.11788459344403644
jquery.scrollto,0.3271921509734013,0.05084471576039618
cluster,0.326934166812889,0.19253232737654594
grunt-contrib-symlink,0.32681477149554095,0.06103344829391557
bagpipe,0.32675611630824003,0.1462541823586409
ember-cli-deploy-build,0.32672482206938935,0.05438159175424173
find-pkg,0.3266514311285279,0.04920824030484053
httpplease,0.32664935785875765,0.06983394329283538
right-now,0.32659467124357316,0.04742065506218425
velocity-react,0.3265277910580999,0.09607510031041892
rc-time-picker,0.32633941220835,0.040142440440721135
picturefill,0.326229775202032,0.07449819606023626
es6-collections,0.3262144908739765,0.0878740069360271
validate-commit-msg,0.3260515085591817,0.046247646436542764
geoip-lite,0.326001125213086,0.08999425853576488
classlist.js,0.3259663564034617,0.15214662852704103
anysort,0.32587412959348705,0.040033607766527715
gulp-strip-debug,0.3257011337991776,0.05455617843094855
angular2-in-memory-web-api,0.3256633903424664,0.0998863707103158
parse5,0.3254469230729983,0.21212390713588164
ember-modal-dialog,0.325328214768254,0.06477742906349142
broccoli-sourcemap-concat,0.32531602680657057,0.06682986042351481
machina,0.32531058005710867,0.07084253489942904
sinon,0.32523077478110995,0.056549219335244504
lodash.uniqby,0.3250994660957241,0.22208017029982807
htmlparser2,0.32508431151986394,0.13926986569515337
node-sass-middleware,0.32504608940762186,0.06183189546923481
varstream,0.3248991680139465,0.15943185595744047
quote,0.32488076915781516,0.04071620899638448
gulp-preprocess,0.32486119672586833,0.02942783266842652
react-tagsinput,0.324554229907404,0.1496640343670112
ember-composable-helpers,0.3244230822577954,0.05151801848977644
redux-auth-wrapper,0.32430254816577553,0.22988371227267299
remote-redux-devtools,0.3242320478368055,0.20741409000398475
gulp-awspublish,0.3241113046670304,0.040581015583948485
esshorten,0.3240022413677053,0.05209088616615784
file-stream-rotator,0.3237883625848443,0.06558272749418426
apidoc,0.32370040790792054,0.04592139044123944
lodash.last,0.32361333554281035,0.22208017029982807
weak,0.3232443474238888,0.05112807470132319
reqwest,0.32309144727122674,0.04463606734574754
react-onclickoutside,0.3230805101046823,0.1049117855533304
globals,0.3230538755724153,0.03447758951559618
xml-mapping,0.32291739799882585,0.07301279099146574
gtoken,0.32258007220861845,0.04395291919479363
draft-js-export-html,0.3224311590279386,0.050635218398505995
liquid-fire,0.3224126303904384,0.06324693067309631
semver,0.3223964995530008,0.06427528135468993
react-css-modules,0.32227577880308467,0.05541228614109228
diff,0.3222534823278732,0.06297256800767262
vue-template-validator,0.3221551746151448,0.0641383595212804
getmac,0.3221179472904179,0.06530196886340339
page,0.32205153452227075,0.18059604669928828
level-filesystem,0.3220136240975732,0.035954285509054884
lodash._baseiteratee,0.32200980950642716,0.22208017029982807
po2json,0.3220032506370779,0.061306934250425285
chainit,0.3219864828837691,0.03597976216240968
word-count,0.3219255691137433,0.09107514012363217
koa-cors,0.32179667290277575,0.06756292157710582
zxcvbn,0.32167163962644,0.14408265048071064
rc-collapse,0.3214857517099704,0.06554206553166596
http2,0.32142679044778094,0.34359675378805754
koa-compose,0.3214025964571543,0.21148013029216065
grunt-ngmin,0.3211850710648105,0.05827184830788745
gulp-svg-sprite,0.32115764518929035,0.3320066257903346
knockout,0.3211371104118037,0.24251471695780258
strip-debug,0.3210839040134995,0.03511746765444987
react-collapse,0.32096730653497196,0.05262124890544158
is-iojs,0.3209110495114797,0.03897858528897818
path-object,0.32080902376473014,0.041365854043807646
superagent,0.32080431722972264,0.21815186646522522
eastasianwidth,0.3206612842108839,0.042726150603888735
imagesloaded,0.32060027134744684,0.058107339926284765
moxios,0.32016317276164946,0.13272542165666665
karma-webpack-with-fast-source-maps,0.3200487039919162,0.038600742542325255
babel-plugin-transform-vue-jsx,0.3200184344598139,0.0634694884960056
commander,0.32001290428844736,0.20158480980121632
fast-memoize,0.31998668675480646,0.1165554820989073
query-string,0.3199732695872931,0.10321719235438497
qunitjs,0.3198931427960862,0.43215293056777676
quick-format-unescaped,0.3196178226433474,0.056144145130231936
nedb,0.31952366173790103,0.16204758382607615
svg-sprite-loader,0.319469417896088,0.05124415806200791
@mapbox/geojsonhint,0.31943961345828975,0.06107725067221701
lodash._baseslice,0.3194217750041599,0.22208017029982807
google-proto-files,0.3192226441998891,0.14360155965222732
get-amd-module-type,0.3191630045765602,0.06351847150505252
socket.io-stream,0.3190875175551977,0.11534407335472965
gulp-stylelint,0.319034992816795,0.06362803730431796
node-gyp,0.31886610257578335,0.03857721744453833
minilog,0.3186826758729057,0.10710752807300851
opn,0.3186231568591591,0.0530820943218549
ngmin,0.3186127734295708,0.06492427643436038
bi-app-sass,0.31859982999834063,0.072124383774179
installed-by-yarn-globally,0.31853371552137305,0.033223708350447724
weakmap-shim,0.3184799520652216,0.05951676815392635
airbrake,0.31833771068804323,0.04645424987216806
capture-exit,0.3182864070236648,0.04893906742453455
remark-toc,0.3181865393181701,0.04714076649973445
unidragger,0.3181666972504021,0.051451403523948974
jss,0.31815922960080045,0.04374555885782678
faucet,0.3179564677042798,0.07878855662567387
glob-promise,0.31772953324419606,0.06577734292938985
pretty-bytes,0.31753434744444325,0.034857641726017324
closest,0.31751777930178354,0.04349894214541433
download-github-repo,0.3175001841073538,0.061926585012608525
ng2-charts,0.31746807240828157,0.22428744819161014
joi,0.31737444400743187,0.05877875150068769
lodash.has,0.31720305470431875,0.22208017029982807
react-widgets,0.31713304940584836,0.11086280461429232
native-dns,0.31694218003380803,0.09450376284334222
guid,0.31683031428628666,0.04893995203267043
react-virtualized,0.3165721855582689,0.07514586551163611
geojson-vt,0.3165042395362536,0.04982057924936008
rest-facade,0.31644552815761656,0.36590901741452575
geolib,0.31640936018266097,0.06329241765211888
aws-sdk,0.3163579723973242,0.06037730338043185
node-haste,0.3163086762129167,0.03986266747459828
omit-empty,0.31624231197853336,0.04923218025075203
fontkit,0.3161586539446212,0.06926694823613815
css-mqpacker,0.3160265420341524,0.04503405583871477
metalsmith-layouts,0.31549452411479423,0.6035756685802796
ast-module-types,0.3152685678560338,0.06351847150505252
smoothscroll-polyfill,0.31514246781837385,0.20942204334830472
csv-parser,0.315114993209115,0.18179721393017054
eventie,0.3148069083986435,0.04315515061274795
geojsonhint,0.31474842450722146,0.06107725067221701
sjcl,0.31465236506357774,0.22836103188078458
buffer-alloc-unsafe,0.31465006047658567,0.036020399505990695
postcss-modules,0.3146026578370214,0.040820000583768605
eslint-plugin-react-native,0.3145506308843676,0.07140865388914026
rosie,0.31436893714266606,0.055783260669954565
rewire-webpack,0.31432623594776093,0.061933737405075386
react-redux-form,0.31418187316056195,0.1594889245398047
st,0.3140384180782129,0.06597632238117486
stampit,0.3140172641335934,0.13251435738309097
cssbeautify,0.31379899673249834,0.06378173287908329
http-server,0.3136849114941433,0.04759319341689525
catharsis,0.31366202626940776,0.12927201411100758
vows,0.31343514262875394,0.05511065209007748
document-register-element,0.31342276993492346,0.1833480976140798
sister,0.31335405714845954,0.04024245548944213
what-input,0.31323088942762173,0.3180113068443844
json-parse-better-errors,0.3131889490897739,0.06988025857184481
twitter,0.3131660260833786,0.07090049306778906
redux-devtools-extension,0.3129350602727742,0.05114773498947856
mdast-util-inject,0.3128922415661072,0.053031612869551936
flatstr,0.3128099472587145,0.07967530291986732
babel-plugin-ember-modules-api-polyfill,0.31280588811548793,0.04811026520281446
babel-preset-vue-app,0.3127266214676233,0.034347842913231036
grunt-webfont,0.31268529845479504,0.06919574463049466
babel-preset-react-app,0.31231975321748345,0.07146120484810754
is-ssh,0.31211685688325774,0.05215064579061977
detective-cjs,0.311658947114405,0.06351847150505252
jquery-validation,0.3115707559948253,0.129275515359484
jasmine-core,0.3113291192280926,0.15072726695004682
angular-loading-bar,0.31120240756876594,0.1587254085776764
lodash.initial,0.31118962700615294,0.22208017029982807
c3,0.31115789472206956,0.07923443199623907
protocols,0.31111861040177147,0.04421571124789941
react-toggle,0.31107753972198565,0.037707218346882766
is-electron-renderer,0.310936238641686,0.04076207211179932
react-native-mock,0.31067347751703694,0.10110399153059196
serve,0.3105883319459994,0.16136811724944072
react-autobind,0.3103616430923058,0.050980801507824094
svgo,0.3102064332434255,0.19892353994734954
taskkill,0.31013689606856626,0.03763437470212338
docker-modem,0.3097715359403907,0.0702564801321178
synthetic-dom,0.30973709696586404,0.050635218398505995
i18n,0.3096951089546749,0.08063729300769792
markdown-it-emoji,0.3095871417558084,0.09345848138677415
formidable,0.30925529340825153,0.07937224375777648
draft-js-import-element,0.309145346754461,0.050635218398505995
lodash._setcache,0.3090008851279646,0.22208017029982807
topojson,0.3089194735048907,0.07438036568205392
sanitize-caja,0.30886426361707303,0.031384510427929294
ember-cli-deploy,0.308823693269252,0.0647123421422886
webcomponents.js,0.3086412632092656,0.15105782237067084
pipeworks,0.3085120126819688,0.04348564780518546
react-dates,0.3084114195352671,0.07865065347705578
jszip,0.3083002337542892,0.1196040853253711
jasmine-ajax,0.3082214415325527,0.17239210206781774
react-native-tabs,0.30813565792677233,0.07371124434452234
babel-runtime,0.3081037797782976,0.19045948944074365
giturl,0.30809298357091514,0.03820827329263912
gulp-jsonlint,0.3080229522141128,0.044530457881705
ng-infinite-scroll,0.30798715221755246,0.05265974885182092
passport.socketio,0.3079575150311387,0.060387799871663705
file-entry-cache,0.3077214567982366,0.029281544576605572
electron-is-dev,0.307587515638152,0.04762040214276958
virtual-dom,0.3075780604648967,0.06840100515122752
lodash.unescape,0.30754458108739857,0.22208017029982807
travis-ci,0.3075244312832256,0.03367469701145105
bencode,0.3074781940786472,0.2991063006169048
known-css-properties,0.3074260316165702,0.08804494854496098
sdp,0.307421418598013,0.05998448913140557
promise-retry,0.30736112200688753,0.03916510331565197
blueimp-file-upload,0.30719005933459137,0.41207537796885185
svg-pathdata,0.3071803134570916,0.10113013776721212
yui,0.3070805954802328,0.5113628826428706
vuex,0.30707105664994433,0.049398701838705296
throng,0.3070485181587885,0.055485407955577694
lusca,0.30700679396748953,0.11874917955024962
karma-sauce-launcher,0.30688183679440273,0.21593985576673072
config,0.3068103490564683,0.3523652192784435
flat-cache,0.3067310306026693,0.029281544576605572
js-sha3,0.3067211054795322,0.19104188780064876
cssnano,0.3065814219288486,0.1084315020884623
resize-img,0.3065487342177395,0.033748849566411644
postcss-convert-values,0.30632987046866167,0.1084315020884623
code-push,0.3062769942850934,0.5093581043093318
postcss-merge-rules,0.30627518628706457,0.1084315020884623
swig-extras,0.3062678237307469,0.03378682019692927
postcss-discard-duplicates,0.30624403003282746,0.1084315020884623
uberproto,0.3062410403761656,0.051956924178993606
react-native-animatable,0.3061954766821721,0.25945812664856976
react-hammerjs,0.30615521473865004,0.0419283554919232
xmldom,0.30609234410336345,0.03649470991834121
postcss-minify-selectors,0.30608042447008255,0.1084315020884623
postcss-colormin,0.30605195456531015,0.1084315020884623
postcss-reduce-idents,0.3060463234041874,0.1084315020884623
postcss-ordered-values,0.3059725369511157,0.1084315020884623
jquery.cookie,0.3059580739938552,0.04518588291689615
postcss-discard-unused,0.3059445351538453,0.1084315020884623
postcss-merge-longhand,0.30584425596365655,0.1084315020884623
postcss-normalize-url,0.30584175242735934,0.1084315020884623
sift,0.30581836132524604,0.04410920891228395
postcss-zindex,0.3057922951225962,0.1084315020884623
postcss-discard-comments,0.3055755752616858,0.1084315020884623
sendgrid,0.30556969866867956,0.2738596564921423
node-geocoder,0.3055685318192886,0.06646958118201093
postcss-merge-idents,0.30555620717735765,0.1084315020884623
postcss-discard-empty,0.30548469637052633,0.1084315020884623
postcss-unique-selectors,0.3054552440661916,0.1084315020884623
postcss-minify-params,0.3053835434945346,0.1084315020884623
nativescript-angular,0.3053778893637213,0.11032637250480733
postcss-svgo,0.3053733476606613,0.1084315020884623
babel-core,0.30530944771304386,0.19045948944074365
postcss-minify-gradients,0.3052306978846394,0.1084315020884623
postcss-reduce-transforms,0.30516773553575266,0.1084315020884623
postcss-normalize-charset,0.3051469949613128,0.1084315020884623
to-markdown,0.30513413388666144,0.24595330919879935
postcss-reduce-initial,0.30492011091371146,0.1084315020884623
react-radio-group,0.3049189752793675,0.04808904041437743
babel-code-frame,0.3049173692881285,0.19045948944074365
postcss-minify-font-values,0.3048295630439982,0.1084315020884623
node-polyglot,0.30456208521498207,0.12018332615025797
postcss-discard-overridden,0.3045594617070948,0.1084315020884623
lodash._createpadding,0.3043768938046951,0.22208017029982807
password-generator,0.30428515509382154,0.05466614804140211
standard-format,0.30393454291781824,0.045566966930355925
npm-user-validate,0.30364163949134176,0.06945839044349887
babel-types,0.30363232910584265,0.19045948944074365
omelette,0.30353972034033816,0.0637263314879671
babel-traverse,0.30345694079312147,0.19045948944074365
lodash.padright,0.3033273878587054,0.22208017029982807
lodash.padleft,0.30326256053200984,0.22208017029982807
redux-router,0.3031628737671976,0.07201323228165503
zeroclipboard,0.30313497930138383,0.056476439641139874
regenerator-babel,0.3027520837361667,0.07598383539153852
webfontloader,0.30265996357154823,0.0317523870010096
babel-template,0.30263886982882304,0.19045948944074365
rc-util,0.30250493689072455,0.07883113900721483
babel-generator,0.302303253707919,0.19045948944074365
lodash.pluck,0.30228193782728635,0.22208017029982807
babel-messages,0.30217891163536315,0.19045948944074365
cookie-session,0.3021762927087915,0.4370432510400124
vueify,0.30194568923894755,0.11870222153664854
commons-validator-js,0.3019391986984685,0.42224590615146146
detective-sass,0.30181566324458686,0.1047352238807645
ngstorage,0.3018122539700637,0.06937393853804243
twig,0.30179515438551474,0.38817642373717837
esmangle,0.3017464398384529,0.045968973373011486
reactstrap,0.3016795897544942,0.2259834628762699
handlebars-helpers,0.3015713221824046,0.07215231203315138
speakingurl,0.30150380210461786,0.03994107847417261
d3-hierarchy,0.3014982494810202,0.18247292383201955
ws,0.30127671203401485,0.09188477941282847
es6-module-loader,0.3012011252968082,0.04425457956149412
selenium-server-standalone-jar,0.3010853170938396,0.3220617872238161
wellknown,0.30103471666297726,0.04134115858808313
babel-register,0.30100480772588684,0.19045948944074365
fontfaceobserver,0.30091710524168064,0.21383863766245453
react-scroll,0.3007322658694044,0.1363474665094474
ember-qunit,0.30057778264789714,0.0641374532673509
babel-helpers,0.3001576761978046,0.19045948944074365
xss,0.29994303424830554,0.07513109122720699
nightmare,0.29968465689977014,0.07921534930629394
psi,0.29959358142813347,0.12287126013663313
quill,0.2995242650500229,0.04148927942423992
react-dev-utils,0.29948331615885493,0.07146120484810754
babel-plugin-transform-es2015-parameters,0.29933848267227464,0.19045948944074365
babel-plugin-transform-es2015-modules-commonjs,0.29928543261458107,0.19045948944074365
babel-plugin-transform-regenerator,0.2991525416716137,0.19045948944074365
babel-helper-function-name,0.29909790972604283,0.19045948944074365
fluent-ffmpeg,0.2990263788381004,0.19300605952392288
react-css-themr,0.2990185556565322,0.05259317231035398
babel-helper-get-function-arity,0.29901709051730885,0.19045948944074365
babel-plugin-transform-es2015-destructuring,0.29901017420164316,0.19045948944074365
js-md5,0.29899026878306434,0.19104188780064876
babel-helper-hoist-variables,0.29882994473386015,0.19045948944074365
jsdom,0.29877148444732515,0.16218727135297795
babel-plugin-transform-strict-mode,0.29874584326683035,0.19045948944074365
react-native-scrollable-tab-view,0.29871580802028525,0.15194615462947045
angular-i18n,0.29871066724513545,0.15905989629454628
@google-cloud/common,0.2987098408368469,0.1094898257537071
babel-plugin-transform-es2015-block-scoping,0.2986979269606573,0.19045948944074365
browserify-fs,0.29866712620241814,0.03830388063837751
babel-helper-define-map,0.2986170795839638,0.19045948944074365
primus,0.29856002514455554,0.09188477941282847
babel-helper-replace-supers,0.29842241252899016,0.19045948944074365
babel-plugin-transform-es2015-classes,0.2983977283796057,0.19045948944074365
babel-helper-regex,0.29839071137708734,0.19045948944074365
fkill,0.29838000767900974,0.03763437470212338
babel-helper-optimise-call-expression,0.2983552308537704,0.19045948944074365
babel-helper-call-delegate,0.29830766400544934,0.19045948944074365
knex,0.2982905381909476,0.06376617760403741
babel-plugin-transform-es2015-shorthand-properties,0.2982361278712695,0.19045948944074365
react-select,0.2982146963283299,0.051225721181285724
babel-plugin-transform-es2015-function-name,0.2981516285214768,0.19045948944074365
babel-plugin-transform-es2015-unicode-regex,0.2981391385254762,0.19045948944074365
flatpickr,0.2981292944996539,0.221497876295336
babel-plugin-transform-es2015-sticky-regex,0.29812851597273904,0.19045948944074365
babel-plugin-transform-es2015-for-of,0.29806299680324316,0.19045948944074365
mongojs,0.2980249986007645,0.05276148253111193
babel-plugin-transform-es2015-computed-properties,0.29796204250552377,0.19045948944074365
babel-plugin-transform-es2015-object-super,0.2979282524196085,0.19045948944074365
babel-plugin-transform-es2015-spread,0.29783227026392073,0.19045948944074365
babel-plugin-check-es2015-constants,0.2977631803693556,0.19045948944074365
lodash.compact,0.29772814463378483,0.22208017029982807
babel-plugin-transform-es2015-arrow-functions,0.29770401545918074,0.19045948944074365
jsts,0.2976749223767233,0.1443998528714668
babel-plugin-transform-es2015-template-literals,0.2976727507013044,0.19045948944074365
babel-plugin-transform-es2015-block-scoped-functions,0.29765471196150955,0.19045948944074365
babel-plugin-transform-es2015-literals,0.29764463874283736,0.19045948944074365
babel-plugin-transform-es2015-typeof-symbol,0.2976136654021167,0.19045948944074365
react-native-keyboard-aware-scroll-view,0.2974766563742931,0.09605308718469542
lodash.escaperegexp,0.29744416216684727,0.22208017029982807
babel-plugin-transform-es2015-modules-systemjs,0.2972674493153705,0.19045948944074365
babel-plugin-transform-es2015-duplicate-keys,0.29722153391653033,0.19045948944074365
nightwatch,0.29720240118740754,0.142495929995229
clipboardy,0.29714278405767847,0.08231637733110427
lodash.upperfirst,0.2970157747295378,0.22208017029982807
ember-rfc176-data,0.2969157996526637,0.03208307713827802
babel-plugin-transform-es2015-modules-umd,0.29689337384621534,0.19045948944074365
babel-plugin-transform-es2015-modules-amd,0.2968870424169283,0.19045948944074365
lodash.partition,0.296872335471077,0.22208017029982807
lodash._arrayincludeswith,0.29680049916404827,0.22208017029982807
lodash._arrayincludes,0.2968004938185065,0.22208017029982807
lodash._cachehas,0.2967765364532509,0.22208017029982807
babel-preset-es2015,0.29675373932260823,0.19045948944074365
lodash._createset,0.29619859237464025,0.22208017029982807
n,0.2961266184448313,0.18197530384845048
svg4everybody,0.2956044130262367,0.048374612590087206
checklist-model,0.2953930216341063,0.04696097002414529
@angular/flex-layout,0.29527460480404866,0.09501103735288696
mixpanel,0.2951389477133265,0.099850735168682
css-selector-parser,0.2950959309375806,0.10422256885776388
dataloader,0.2949346575722792,0.10289442897839915
isomorphic-style-loader,0.2949334654279203,0.05195614744623034
lodash.flattendeep,0.2945566601038362,0.22208017029982807
draft-js-import-html,0.29434012303425466,0.050635218398505995
postcss,0.29407153220688537,0.15077595361226384
babel-polyfill,0.2937142733427053,0.19045948944074365
stylis,0.29350964522268086,0.04689916767471638
restangular,0.2934435644989212,0.16707857917959335
mongoskin,0.2934265362823052,0.059180072050693956
redlock,0.2934252203315337,0.07298273563886588
babel-plugin-transform-object-rest-spread,0.2930579886607546,0.19045948944074365
json-schema-faker,0.2929297113923676,0.11652942363624576
json-schema-ref-parser,0.29292431350159814,0.04552567699878825
ractive,0.2926015253914247,0.1816185380060937
babel-plugin-syntax-async-functions,0.2924612360918223,0.19045948944074365
animate.css,0.2923772819565277,0.06595142817605318
nuka-carousel,0.29232644839955974,0.20026022112561062
jsonpath-plus,0.29229267518827734,0.11685148067990082
babel-helper-remap-async-to-generator,0.29200496866707054,0.19045948944074365
ember-try,0.2919898040461239,0.056506858831898835
babel-plugin-transform-async-to-generator,0.291980937227696,0.19045948944074365
exceljs,0.2919768345355904,0.5935648214343815
dlv,0.29186763790504855,0.05178807030165701
babel-plugin-syntax-trailing-function-commas,0.29181409877221265,0.19045948944074365
chai-datetime,0.2917978543693408,0.04996507099249712
babel-plugin-transform-class-properties,0.2917221842110969,0.19045948944074365
snapsvg,0.2916472632128676,0.18086685233765165
spectron,0.29164275894787356,0.07897778996041194
webpack-dev-middleware,0.2916215488813736,0.043578025299767245
ng-redux,0.2915813456842432,0.059233439837663236
keytar,0.29149692723047094,0.06127320820098423
stripe,0.29146236356515076,0.8295570897751502
CSSwhat,0.2913640412572956,0.13926986569515337
ngreact,0.29127904798768306,0.0486023198046663
soap,0.291270250968696,1.0
babel-helper-builder-binary-assignment-operator-visitor,0.29123295369522256,0.19045948944074365
gcp-metadata,0.2911778752726632,0.07785185399514499
babel-helper-explode-assignable-expression,0.2911724508222113,0.19045948944074365
babel-plugin-transform-exponentiation-operator,0.2911640419534073,0.19045948944074365
ionic,0.29083909657193335,0.15357801320442227
babel-plugin-syntax-object-rest-spread,0.29067594889952797,0.19045948944074365
ua-parser-js,0.2905444379688225,0.06482295415546238
bootstrap-loader,0.29052863213830366,0.12344201605742686
babel-preset-react,0.29051214135594183,0.19045948944074365
ng2-file-upload,0.2905100914445852,0.07660710207940793
babel-plugin-transform-flow-strip-types,0.2904839026203312,0.19045948944074365
babel-plugin-syntax-exponentiation-operator,0.2904556033362006,0.19045948944074365
lodash-webpack-plugin,0.2904210502042945,0.03969139115467381
babel-helper-builder-react-jsx,0.29035841881560503,0.19045948944074365
babel-plugin-transform-react-jsx,0.2902054761465845,0.19045948944074365
babel-plugin-syntax-flow,0.290076230309603,0.19045948944074365
babel-plugin-transform-react-jsx-source,0.28985645139138083,0.19045948944074365
babel-plugin-syntax-jsx,0.289849593956093,0.19045948944074365
react-swipeable-views,0.2898109321189348,0.13945932689505092
angularjs-slider,0.28979141593519886,0.05759585788678244
babel-plugin-transform-react-display-name,0.28973738789291986,0.19045948944074365
rc-slider,0.28956254794831093,0.16654054660252027
react-sortable-hoc,0.2894503715839766,0.050300545441884253
rc-rate,0.289252711687136,0.09642748163505603
rc-switch,0.28921708071794694,0.10027527012301317
babel-plugin-syntax-class-properties,0.2891837925905408,0.19045948944074365
shortstop,0.289160976354206,0.5174216462473399
hapi,0.289118722351331,0.06417786572855465
backbone-validation,0.2890271920394087,0.04894991309327627
uncss,0.289001503487119,0.15476212489233918
react-list,0.2888846938622092,0.1031763688483941
sails,0.2887995930728597,0.05560475221340175
hot-shots,0.2884536884130388,0.18013922662810022
babel-plugin-transform-react-jsx-self,0.28804277577831155,0.19045948944074365
eslint-config-react-app,0.28798674244317257,0.07146120484810754
chokidar,0.2879581895996241,0.0374773311231649
bcrypt,0.2878814056094361,0.16561525231428684
simple-git,0.2873713019254825,0.201998445447298
lodash._basereduce,0.28705586018058293,0.22208017029982807
marked,0.28665935900703965,0.16091853619894314
CSSselect,0.2864924533239999,0.13926986569515337
plop,0.28624787538421737,0.08102136907991468
babel-plugin-transform-builtin-extend,0.2860036964635221,0.028406993746349626
lost,0.2859615738929227,0.051727763276474915
eslint,0.28591374025087757,0.07545990405595983
mailcheck,0.28578178963022854,0.061486711467079964
commitizen,0.2856759274770555,0.08610612021707059
fg-loadcss,0.2854639151843107,0.0693653058241202
webpack-bundle-analyzer,0.2852533549994686,0.13903975994633858
promzard,0.28499143985863123,0.06427528135468993
appium-xcode,0.28488077960922803,0.06109135367943864
browserify-mime,0.28467500122817774,0.14712391350784268
dom5,0.2844765939243017,0.12079858100147438
stylint,0.2842811762397824,0.03263510777343346
lodash.max,0.28408359938139427,0.22208017029982807
ngx-bootstrap,0.2840829847155785,0.16644673876351787
sanitize.css,0.28380903479444297,0.06249987924591524
lodash.isundefined,0.2837904288512429,0.22208017029982807
pouchdb-promise,0.2831846383033639,0.15436598444464752
lodash.trim,0.28317036802211326,0.22208017029982807
screenfull,0.2831453785090464,0.11916713097171844
mitt,0.2828606746483409,0.06566502807913095
lodash.trimend,0.28260415082276336,0.22208017029982807
webpack-dev-server,0.2820742522767224,0.06304736226557023
finished,0.2815380759771097,0.4671178130990056
cordova-ios,0.2813515351654548,0.12704080955266353
swagger-parser,0.2809342601170074,0.04552567699878825
css-element-queries,0.28068625352408033,0.07410867037013615
gulp-svgicons2svgfont,0.28042953448272273,0.10972384268706069
react-scripts,0.28017344065791744,0.07146120484810754
vscode-uri,0.2799767834001225,0.04260994171458157
browserslist,0.27990803620819127,0.056787647383254085
lodash.transform,0.27988353384280423,0.22208017029982807
@types/moment,0.27939644141126946,0.18288033331139072
rbush,0.2792440080085717,0.05350660889198562
snyk-resolve,0.27897343886976916,0.09519459214496977
react-native-router-flux,0.27891312675085755,0.044806563879233874
element-ui,0.27857110447247735,0.3165291584659842
xml-crypto,0.2783993413249244,0.12378038020815119
yeoman-test,0.27821519733039873,0.04953693125023892
standard-version,0.2779037264008269,0.09357944720786443
react-leaflet,0.2778786254705908,0.11594930257837355
inquirer,0.27744922466990557,0.057744841974749356
node-gcm,0.27727618347336397,0.1685131744677686
ioredis,0.27659731930443726,0.2696794426665444
lodash.uniqueid,0.27651906571444884,0.22208017029982807
eslint-plugin-react,0.2764864628166994,0.045206748663154946
init-package-json,0.2764122847340005,0.06427528135468993
ambi,0.27635773902263566,0.06530196886340339
raphael,0.27597322334811947,0.10486884792254451
nave,0.2755158346255058,0.2749988131815378
zombie,0.2751603940150453,0.06407947632288509
core-js,0.2751194061946307,0.05854840063480473
lodash.assigninwith,0.27461663660061136,0.22208017029982807
active-model-adapter,0.27451629173222847,0.271483033905172
npm-install-checks,0.2744835022973909,0.06427528135468993
confit,0.2744415495294763,0.47027736673883896
koa-is-json,0.27438734266789294,0.07613968021427993
snyk-module,0.2741771970805834,0.09802674013574215
fuse-box,0.27396603021073773,0.05118229962489114
selenium-standalone,0.27364773814163434,0.03737540421438483
lodash._replaceholders,0.27324746662020893,0.22208017029982807
prom-client,0.2729962264906804,0.042549025220712154
klaw-sync,0.2729778245581362,0.17939515759576374
just-extend,0.2729555832414283,0.0900148747808759
immutable,0.2728473283559447,0.09125982618986421
hast-util-to-html,0.2727247233895569,0.05284980855254877
chromedriver,0.2723228557634556,0.06902664720761
foundation-sites,0.27171670867444275,0.07600451113610289
google-auth-library,0.2712992357282629,0.07785185399514499
remark,0.2709959001547602,0.22852535187448808
lodash.isnumber,0.27081566597543405,0.22208017029982807
react-responsive,0.27069695257624576,0.20076912879514575
pubsub-js,0.2706616942889671,0.05007546981804214
react-height,0.2699341072120131,0.04183763169778492
rc-dropdown,0.26993369599504374,0.10027527012301317
victory-core,0.2699176469987269,0.3545952439060703
uglify-es,0.26981998396027473,0.19259236282756162
react-textarea-autosize,0.2698055792472539,0.07119538127477845
electron-download,0.26955621413151304,0.0724327543943827
cheerio,0.2695367132025779,0.10083372157703252
remark-parse,0.2693364920361091,0.22852535187448808
